district,district_id,year,month,date,price_per_sqm
Yangpu,2486,2022,8,2022-08,79146.0
Yangpu,2486,2022,9,2022-09,80321.0
Yangpu,2486,2022,10,2022-10,80049.0
Yangpu,2486,2022,11,2022-11,80200.0
Yangpu,2486,2022,12,2022-12,79459.0
Yangpu,2486,2023,1,2023-01,78839.0
Yangpu,2486,2023,2,2023-02,82426.0
Yangpu,2486,2023,3,2023-03,78377.0
Yangpu,2486,2023,4,2023-04,78838.0
Yangpu,2486,2023,5,2023-05,78495.0
Yangpu,2486,2023,6,2023-06,79307.0
Yangpu,2486,2023,7,2023-07,77872.0
Yangpu,2486,2023,8,2023-08,77018.0
Yangpu,2486,2023,9,2023-09,76610.0
Yangpu,2486,2023,10,2023-10,74967.0
Yangpu,2486,2023,11,2023-11,73868.0
Yangpu,2486,2023,12,2023-12,77149.0
Yangpu,2486,2024,1,2024-01,75432.0
Yangpu,2486,2024,2,2024-02,72733.0
Yangpu,2486,2024,3,2024-03,74825.0
Yangpu,2486,2024,4,2024-04,72993.0
Yangpu,2486,2024,5,2024-05,74456.0
Yangpu,2486,2024,6,2024-06,74984.0
Yangpu,2486,2024,7,2024-07,73483.0
Yangpu,2486,2024,8,2024-08,74241.0
Yangpu,2486,2024,9,2024-09,71231.0
Yangpu,2486,2024,10,2024-10,70946.0
Yangpu,2486,2024,11,2024-11,68519.0
Yangpu,2486,2024,12,2024-12,71438.0
Yangpu,2486,2025,1,2025-01,69533.0
Yangpu,2486,2025,2,2025-02,71379.0
Yangpu,2486,2025,3,2025-03,71400.0
Yangpu,2486,2025,4,2025-04,68800.0
Yangpu,2486,2025,5,2025-05,67500.0
Yangpu,2486,2025,6,2025-06,70900.0
Yangpu,2486,2025,7,2025-07,68800.0
Yangpu,2486,2025,8,2025-08,69600.0
Yangpu,2486,2025,9,2025-09,69500.0
Yangpu,2486,2025,10,2025-10,65700.0
Yangpu,2486,2025,11,2025-11,64300.0
Yangpu,2486,2025,12,2025-12,61600.0
