district,community,title,house_info,total_price_wan,unit_price_raw,tags,listing_url
jinshan,海悦馨苑,海悦馨苑 2室2厅 南,2室2厅 | 96.79平米 | 南 | 精装 | 中楼层(共11层) | 2017年 | 板楼,139.9万,"14,454元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115348888.html
jinshan,绿地金山名邸,绿地万达双商圈+双卫+精装修+业主诚意出售,2室2厅 | 103.07平米 | 南 | 精装 | 中楼层(共11层) | 2013年 | 板楼,138万,"13,389元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115708868.html
jinshan,赞成红树林,此房满五年 万达商圈 配套齐全 大三房 中区,3室2厅 | 123.83平米 | 南 北 | 精装 | 中楼层(共11层) | 2011年 | 板楼,279万,"22,531元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115261387.html
jinshan,龙泽园五期,近万达+带产权车位+双南户型+高楼层+精装修,2室1厅 | 95.9平米 | 南 | 精装 | 中楼层(共28层) | 2013年 | 板楼,165万,"17,206元/平",甄选房|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115605206.html
jinshan,石化十五村,可观海，俗称海景房，看海好视野，单价总价双低，烟花,2室1厅 | 54.01平米 | 南 北 | 简装 | 高楼层(共6层) | 1988年 | 板楼,32万,"5,925元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115808364.html
jinshan,绿地金山名邸,房子满五，配备真皮沙发，门口有公交站点，小区环境好,3室1厅 | 90.93平米 | 南 北 | 简装 | 中楼层(共11层) | 2014年 | 板楼,111.7万,"12,285元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114873828.html
jinshan,万盛金邸东区,新上房源，万达商圈，高区位置好，采光好,4室2厅 | 128.94平米 | 南 | 毛坯 | 高楼层(共11层) | 2013年 | 板楼,299万,"23,190元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115804153.html
jinshan,海趣馨苑,万达欧尚双商圈加持 低楼层 价格低 位置好,3室2厅 | 112.13平米 | 南 | 简装 | 低楼层(共6层) | 2001年 | 板楼,160万,"14,270元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114963005.html
jinshan,山龙新村,此房满五，采光好，户型方正，低总价,3室1厅 | 100.17平米 | 南 北 | 简装 | 高楼层(共6层) | 1997年 | 板楼,76万,"7,588元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114329564.html
jinshan,绿地金山名邸,绿地金山名邸低区紧凑型2房全屋精装拎包入住满2有密码,2室1厅 | 63.6平米 | 南 北 | 精装 | 低楼层(共11层) | 2014年 | 板楼,78万,"12,265元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115671221.html
jinshan,绿地金卫新家园（东区）,绿地商圈 位置好 无遮挡南北通精装2房 诚心出售,3室2厅 | 99.12平米 | 南 北 | 精装 | 低楼层(共6层) | 2009年 | 板楼,99.5万,"10,039元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114688078.html
jinshan,蓝色收获(板桥东路888弄),过渡房读海棠南北通透采光好无遮挡,2室1厅 | 65.25平米 | 南 北 | 精装 | 中楼层(共5层) | 2007年 | 板楼,69.8万,"10,698元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114634046.html
jinshan,三岛龙洲苑,有阁楼+露台，视野开阔，总价低，配套成熟，功能百变,2室2厅 | 95.98平米 | 南 | 简装 | 高楼层(共6层) | 2004年 | 板楼,110万,"11,461元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114678581.html
jinshan,辰凯紫薇苑,此房手续齐全，采光好，无遮挡，出行方便,2室2厅 | 79.17平米 | 南 | 简装 | 低楼层(共6层) | 2005年 | 板楼,99万,"12,505元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107112697094.html
jinshan,山龙新村,户型方正通风采光好楼层好配套成熟交通便利出门公园,3室1厅 | 89.65平米 | 南 | 简装 | 中楼层(共6层) | 1996年 | 板楼,88万,"9,816元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115691403.html
jinshan,新城旭辉府,新城区买小三房不能错过的好房不看拍大腿,3室2厅 | 87.86平米 | 南 北 | 精装 | 低楼层(共8层) | 2015年 | 板楼,165万,"18,780元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115490704.html
jinshan,碧海云居,碧海云居 2室1厅 南,2室1厅 | 121.66平米 | 南 | 毛坯 | 高楼层(共6层) | 2007年 | 板楼,118万,"9,700元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115771797.html
jinshan,石化四村,看房方便，两房两厅，配套齐全，楼层好,2室1厅 | 68.28平米 | 南 | 简装 | 中楼层(共5层) | 1977年 | 板楼,49.5万,"7,250元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112074832.html
jinshan,绿地金山名邸,绿地金山名邸低区紧凑型2房全屋精装拎包入住满2有密码,2室1厅 | 63.6平米 | 南 北 | 精装 | 低楼层(共11层) | 2014年 | 板楼,78万,"12,265元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107115671221.html
jinshan,梅州新村,新上房源，装修好，采光好，拎包入住。,2室2厅 | 69.45平米 | 南 北 | 精装 | 高楼层(共6层) | 1987年 | 板楼,58万,"8,352元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115491057.html
jinshan,山鑫阳光城,精装拎包入住 房型正气 视野开阔,2室2厅 | 82.5平米 | 南 | 精装 | 高楼层(共6层) | 2001年 | 板楼,125万,"15,152元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115592178.html
jinshan,金旭花园,三房，得房率高，两房朝南，新城前京，楼层采光好,3室2厅 | 117.81平米 | 南 北 | 简装 | 中楼层(共6层) | 2003年 | 板楼,100万,"8,489元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113610208.html
jinshan,御景龙庭,御景龙庭 3室2厅 南 北,3室2厅 | 92.15平米 | 南 北 | 精装 | 中楼层(共18层) | 2011年 | 板楼,168万,"18,232元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112607902.html
jinshan,绿地玲珑寓,《商圈聚焦》精装2房 南北通透 满五为一 绿地万达,2室2厅 | 75.83平米 | 南 北 | 精装 | 高楼层(共6层) | 2010年 | 板楼,89万,"11,737元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112723253.html
jinshan,石化六村,全明户型，低楼层上下方便，装修两房，生活配套齐全,2室1厅 | 49.74平米 | 南 | 简装 | 中楼层(共5层) | 1980年 | 板楼,53万,"10,656元/平",VR看装修,https://sh.lianjia.com/ershoufang/107110911681.html
jinshan,临波大楼,电梯海景房，采光好，视野好，配套齐全，交通方便,2室1厅 | 73.9平米 | 南 | 简装 | 低楼层(共25层) | 1992年 | 塔楼,72万,"9,743元/平",VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107113923803.html
jinshan,华府海景,华府海景 2室1厅 南 北,2室1厅 | 90.62平米 | 南 北 | 精装 | 高楼层(共31层) | 2011年 | 板楼,165万,"18,208元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112896608.html
jinshan,石化十五村,城市沙滩旁，滨海公园，交通便利，配套齐全，,2室1厅 | 54.01平米 | 南 | 简装 | 高楼层(共6层) | 1988年 | 板楼,45万,"8,332元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107109406856.html
jinshan,金源•梧桐印象,此房手续齐全，格局好，采光好，无遮挡，出行方便,2室2厅 | 77.49平米 | 南 | 其他 | 低楼层(共16层) | 2023年 | 板楼,105万,"13,551元/平",VR房源,https://sh.lianjia.com/ershoufang/107114573337.html
jinshan,钱富一村,此房手续齐全，格局好，采光好，无遮挡，出行方便,3室1厅 | 79.37平米 | 南 | 其他 | 高楼层(共4层) | 1997年 | 板楼,55万,"6,930元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111304838.html
jinshan,东礁一村,东礁一村 2室1厅 南,2室1厅 | 76.91平米 | 南 | 简装 | 中楼层(共23层) | 1996年 | 塔楼,90万,"11,702元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111462348.html
jinshan,御景龙庭,原始三房没有改过，电梯房，房龄新,4室2厅 | 91.9平米 | 南 | 毛坯 | 低楼层(共18层) | 2013年 | 板楼,120万,"13,058元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107112312510.html
jinshan,飞虹南村,装修保养好，总价低，适合首套刚需,3室2厅 | 73.5平米 | 南 | 精装 | 低楼层(共6层) | 1993年 | 板楼,99万,"13,470元/平",VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114411288.html
jinshan,海上明珠园,顶楼复式+采光好+户型好＋通风好,3室2厅 | 130.11平米 | 南 | 精装 | 中楼层(共7层) | 2005年 | 板楼,220万,"16,909元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107107713118.html
jinshan,映月新村,低总价低单价三房，户型采光好，有钥匙随时可看,3室2厅 | 90.69平米 | 南 北 | 简装 | 高楼层(共6层) | 2000年 | 板楼,65万,"7,168元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107109218859.html
jinshan,石化二村,精装修，采光好，领包入住，设施齐全,2室2厅 | 64.69平米 | 南 | 精装 | 中楼层(共5层) | 1975年 | 板楼,85万,"13,140元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107104210188.html
jinshan,东门苑,东门苑+低楼层+适合养老+户型较方正,2室1厅 | 97.66平米 | 南 | 简装 | 中楼层(共5层) | 2006年 | 板楼,116万,"11,878元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107109877444.html
jinshan,金源•梧桐印象,此房手续齐全，格局好，采光好，无遮挡，出行方便,3室2厅 | 89.8平米 | 南 北 | 其他 | 高楼层(共16层) | 2023年 | 板楼,206万,"22,940元/平",VR看装修,https://sh.lianjia.com/ershoufang/107113020995.html
jinshan,石化四村,低楼层，带天井，城市沙滩景区，配套成熟适宜居住,1室1厅 | 38.43平米 | 南 | 简装 | 低楼层(共5层) | 1977年 | 板楼,52万,"13,532元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110112857.html
jinshan,山龙新村,山龙新村标准全部朝南的大三房！,3室1厅 | 86.38平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年 | 板楼,95万,"10,998元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107109585431.html
jinshan,映月新村,低总价低单价三房，户型采光好，有钥匙随时可看,3室2厅 | 90.69平米 | 南 北 | 简装 | 高楼层(共6层) | 2000年 | 板楼,65万,"7,168元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107109218859.html
jinshan,御龙景苑,大三房纯毛坯好地段旁边商场一应俱全,3室2厅 | 135.02平米 | 南 | 毛坯 | 低楼层(共9层) | 2014年 | 板楼,190万,"14,072元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111293884.html
jinshan,金山豪庭,满五，好楼层业主自住精装，得房率好户型棒，带储藏室,3室2厅 | 162.03平米 | 南 | 简装 | 低楼层(共10层) | 2007年 | 板楼,370万,"22,836元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109291646.html
jinshan,海浒新村,此房楼层好，阳光充足，交通便利,2室1厅 | 63.9平米 | 南 | 精装 | 中楼层(共6层) | 1994年 | 板楼,80万,"12,520元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110138379.html
jinshan,石化十三村(金山),业主诚心出售，朝向好，楼层好，采光好,2室1厅 | 53.78平米 | 南 | 简装 | 高楼层(共6层) | 1986年 | 板楼,63万,"11,715元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107109962710.html
jinshan,石化六村,拎包入住+底楼带天井+近城市沙滩+适合养老,2室1厅 | 44.86平米 | 南 | 精装 | 低楼层(共6层) | 1980年 | 板楼,69万,"15,382元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107108357550.html
jinshan,临潮二村,22号线半小时→上海南+南北房+近海滩看海景,3室1厅 | 70.61平米 | 南 | 简装 | 中楼层(共6层) | 1991年 | 板楼,85万,"12,038元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106759295.html
jinshan,金山豪庭,湖景位置顶楼复式大平层+近金山卫站+优质户型+满五年,3室2厅 | 174.56平米 | 南 | 精装 | 高楼层(共8层) | 2007年 | 板楼,488万,"27,957元/平",VR房源,https://sh.lianjia.com/ershoufang/107110035591.html
jinshan,世纪城,户型方正，得房率高，价格便宜，配套成熟,3室2厅 | 119.94平米 | 南 北 | 精装 | 高楼层(共6层) | 2007年 | 板楼,135万,"11,256元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111333571.html
jinshan,海浒新村,双南房采光充足，精装  烟花节足不出户可看烟花,3室1厅 | 102.19平米 | 南 | 精装 | 高楼层(共6层) | 1996年 | 板楼,129万,"12,624元/平",VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107110994107.html
jinshan,滨海二村,高层，小面积。采光好，视野好，总价低,2室1厅 | 49.53平米 | 南 北 | 简装 | 高楼层(共4层) | 1979年 | 板楼,50万,"10,095元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107107963872.html
jinshan,盛安大楼,一年社保/税单+近石化汽车站+电梯3房+生活配套齐全,3室1厅 | 85.89平米 | 南 | 简装 | 中楼层(共11层) | 1994年 | 塔楼,100万,"11,643元/平",VR房源,https://sh.lianjia.com/ershoufang/107111147394.html
jinshan,新建新村,楼层好，视野宽阔，采光充足，配套设施齐全，交通便利,3室2厅 | 103.24平米 | 南 北 | 其他 | 高楼层(共6层) | 1998年 | 板楼,105万,"10,171元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114386324.html
jinshan,辰凯紫薇苑,此房满五年，户型方正，南北朝向，业主诚意出售,2室2厅 | 88.77平米 | 南 北 | 简装 | 中楼层(共6层) | 2005年 | 板楼,160万,"18,025元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108180192.html
jinshan,东礁四村,低总价~看房方便~价格可谈~生活方便~交通便利,2室1厅 | 57.32平米 | 南 | 简装 | 高楼层(共6层) | 1994年 | 板楼,65万,"11,340元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110536930.html
jinshan,山龙新村,此房满五，采光好，生活配套齐全，精装修,2室2厅 | 98.8平米 | 北 南 | 精装 | 高楼层(共6层)  | 板楼,145万,"14,677元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107082982.html
jinshan,海上明珠园,南北通+22号线+城市沙滩+复式楼层+价格好，楼层好,3室2厅 | 136.83平米 | 南 | 简装 | 中楼层(共12层) | 2006年 | 板楼,230万,"16,810元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107108824279.html
jinshan,飞虹北村,【楼梯坡度小，像走平路，北村大飞机户型！！！】,3室2厅 | 138.45平米 | 南 | 精装 | 高楼层(共6层) | 2005年 | 板楼,122.5万,"8,848元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111522228.html
jinshan,辰凯紫藤苑,近菜场+生活配套齐全+交通便利,3室2厅 | 125.59平米 | 南 | 简装 | 高楼层(共6层) | 2003年 | 板楼,200万,"15,925元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108940637.html
jinshan,新华东路61弄,此房手续齐全，格局好，采光好，无遮挡，出行方便,3室1厅 | 108.5平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2013年 | 板楼,86万,"7,927元/平",VR房源,https://sh.lianjia.com/ershoufang/107110297626.html
jinshan,东礁二村,满5年+户型方正+配套齐全+采光好,2室1厅 | 49.59平米 | 南 | 简装 | 高楼层(共6层) | 1994年 | 板楼,48万,"9,680元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107107131578.html
jinshan,海棠新村,满五，采光好，双南两房，配套齐全，价格可刀,2室1厅 | 53.69平米 | 南 | 毛坯 | 高楼层(共6层) | 1988年 | 板楼,52万,"9,686元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107109998338.html
jinshan,御景龙庭,电梯房中间楼层，纯毛坯，已满两年,2室1厅 | 88.23平米 | 南 | 毛坯 | 中楼层(共25层) | 2013年 | 板楼,109万,"12,355元/平",VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107112632594.html
jinshan,海棠新村,海棠小三房+低楼层带天井+近金山卫+小区中间位置,3室1厅 | 68.09平米 | 南 | 简装 | 低楼层(共6层) | 1988年 | 板楼,110万,"16,156元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107004104.html
jinshan,石化六村,22号线+35f直达上海南站+城市沙滩景区,2室1厅 | 46.78平米 | 南 | 简装 | 高楼层(共6层) | 1979年 | 板楼,58万,"12,399元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107107628610.html
jinshan,广霖大楼,海景房！低总价电梯好楼层＋拎包住,2室1厅 | 79平米 | 南 | 精装 | 高楼层(共17层) | 1988年 | 塔楼,94万,"11,899元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112388603.html
jinshan,临潮二村,采光好 通风好  双南房  近金山卫站 生活配套设施齐全,2室1厅 | 54.92平米 | 南 | 简装 | 高楼层(共6层) | 1990年 | 板楼,48万,"8,740元/平",VR看装修|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107107755011.html
jinshan,石化十村,中间楼层+南北户型+采光好+通风好+交通方便+商圈成熟,2室1厅 | 46.15平米 | 南 | 简装 | 中楼层(共6层) | 1981年 | 板楼,49万,"10,618元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109181353.html
jinshan,飞虹北村,【05房龄】有储藏室，固定租赁车位，诚意出售,3室2厅 | 133.21平米 | 南 北 | 简装 | 高楼层(共6层) | 2005年 | 板楼,115万,"8,633元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111470982.html
jinshan,石化十二村,阳光充足，前后无遮挡。近城市沙滩,2室1厅 | 47.35平米 | 南 | 简装 | 中楼层(共6层) | 1982年 | 板楼,68万,"14,362元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110476138.html
jinshan,蓝色收获(板桥东路888弄),房子满五，采光通风好，近22号线，近海棠,1室1厅 | 69.06平米 | 南 | 简装 | 高楼层(共6层) | 2007年 | 板楼,82万,"11,874元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107109678957.html
jinshan,石化四村,近石化汽车站+近金山卫+配套成熟适宜居住,2室1厅 | 55.26平米 | 南 北 | 精装 | 高楼层(共5层) | 1977年 | 板楼,49万,"8,868元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113498135.html
jinshan,石化一村,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室1厅 | 66.35平米 | 南 | 简装 | 中楼层(共4层) | 2012年 | 板楼,70万,"10,551元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107105592104.html
jinshan,德安大楼,老城区成熟地段生活便利 配套成熟交通便利 近沙滩,2室1厅 | 65.74平米 | 南 | 简装 | 低楼层(共9层) | 1994年 | 板楼,71万,"10,801元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107109237791.html
jinshan,清风别墅,金山纯别墅小区，联排中间套，满五年,4室2厅 | 200.43平米 | 南 北 | 简装 | 低楼层(共3层) | 2008年 | 板楼,790万,"39,416元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107105912405.html
jinshan,蓝色收获(板桥东路888弄),南北小2房，业主诚意出售，视野好，锻炼身体,2室1厅 | 68.91平米 | 南 北 | 简装 | 高楼层(共6层) | 2007年 | 板楼,90万,"13,061元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112896042.html
jinshan,滨海二村,滨海低楼层+带双天井+满五年+看房方便,2室1厅 | 48.66平米 | 南 | 精装 | 低楼层(共5层) | 1979年 | 板楼,62万,"12,742元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109691475.html
jinshan,滨海二村,一楼双天井南北两房业主诚意出售,2室1厅 | 49.53平米 | 南 | 简装 | 低楼层(共4层) | 1986年 | 板楼,60万,"12,114元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111368953.html
jinshan,东泉一村,优质包包房 交通便利 T队榜首触手可及,2室1厅 | 57.27平米 | 南 | 简装 | 高楼层(共6层) | 1994年 | 板楼,95万,"16,589元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112168326.html
jinshan,蓝堡公馆,边套别墅，精装雅静，邂逅一园诗意,5室2厅 | 205.3平米 | 南 北 | 精装 | 低楼层(共1层) | 2005年 | 板楼,598万,"29,129元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114429733.html
jinshan,临潮二村,全明通透+总价低+可拎包入住+位置好+近金山卫站!!!,2室1厅 | 53.04平米 | 南 北 | 精装 | 高楼层(共5层) | 1991年 | 板楼,43万,"8,108元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109198126.html
jinshan,石化六村,"单价低，配套齐全，近城市沙滩，金山卫,交通便利",2室1厅 | 50.2平米 | 南 | 简装 | 高楼层(共5层) | 1980年 | 板楼,39.9万,"7,949元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111435993.html
jinshan,华府海景,此房满五，采光好，视野好，大海景房，交通便利,3室2厅 | 209.65平米 | 南 | 精装 | 中楼层(共30层) | 2011年 | 板楼,560万,"26,712元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110370707.html
jinshan,万寿新村(金山),总价低 ＋楼层好 ＋位置佳划算买,3室1厅 | 93.5平米 | 南 | 简装 | 中楼层(共6层) | 1997年 | 板楼,95万,"10,161元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106636958.html
jinshan,临潮三村,中间楼层、视野开阔、采光好、近金山卫、近城市沙滩,2室1厅 | 61.54平米 | 南 | 简装 | 中楼层(共6层) | 1995年 | 板楼,65.6万,"10,660元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114085703.html
jinshan,海悦馨苑,万达CBD  公园边上  飞机户型  房东诚心出售！,3室1厅 | 133.08平米 | 南 | 精装 | 低楼层(共15层) | 2017年 | 板楼,200万,"15,029元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113362904.html
jinshan,海辰馨苑,双卫+总价低+近万达汇龙府公园购物方便,2室2厅 | 104.65平米 | 南 | 简装 | 高楼层(共6层) | 2007年 | 板楼,128万,"12,232元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112012513.html
jinshan,海欣家园,中楼层河景房 南北通风 视野开阔 满五年,2室2厅 | 90.99平米 | 南 | 毛坯 | 中楼层(共4层) | 2010年 | 板楼,130万,"14,288元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112000526.html
jinshan,龙泽园东区,金山万达旁+新上两房+户型好+配套成熟,2室1厅 | 91.02平米 | 南 | 简装 | 低楼层(共13层) | 2011年 | 板楼,200万,"21,974元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107111682806.html
jinshan,金旭花园,前京中，诚意出售，看房方便，满五税费少,3室1厅 | 96.67平米 | 南 北 | 简装 | 高楼层(共7层) | 1998年 | 板楼,91万,"9,414元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107109153662.html
jinshan,绿地玲珑寓,顶楼带阁楼 阁楼有天窗 精装大2房 就只差一个您,2室1厅 | 78.62平米 | 南 | 精装 | 高楼层(共6层) | 2010年 | 板楼,90万,"11,448元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106007427.html
jinshan,御景龙庭,带装修+拎包入住+中间楼层+南北通透户型,3室2厅 | 92.02平米 | 南 北 | 简装 | 18层 | 2011年 | 板楼,160万,"17,388元/平",VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107111887515.html
jinshan,山康花苑,带阁楼【单价总价低】南北通透+储藏室,2室2厅 | 92.29平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2013年 | 板楼,85万,"9,211元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111313384.html
jinshan,广霖大楼,22号线直达市区+电梯房+拎包住，房子里很干净，房,3室2厅 | 95.64平米 | 南 北 | 其他 | 中楼层(共17层) | 1988年 | 塔楼,110万,"11,502元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107104587035.html
jinshan,东门苑,低楼层 出行方便 满五 好户型,2室2厅 | 92.41平米 | 南 | 简装 | 低楼层(共5层) | 2009年 | 板楼,110万,"11,904元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110045862.html
jinshan,御景龙庭,【御景龙庭3房，30万精装修，好楼层，诚意出售！】,3室2厅 | 91.9平米 | 南 | 精装 | 高楼层(共18层) | 2013年 | 板楼,165万,"17,955元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112037751.html
jinshan,山鑫康城,金山卫站北广场近 百联商圈 电梯房 交通便利 购物方便,3室2厅 | 134.35平米 | 南 | 毛坯 | 低楼层(共12层) | 2007年 | 板楼,190万,"14,143元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107107674324.html
jinshan,临潮二村,临潮中间楼层+近金山卫+4A城市沙滩,2室1厅 | 53.04平米 | 南 | 简装 | 中楼层(共6层) | 1991年 | 板楼,58万,"10,936元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107106880736.html
jinshan,御景龙庭,万达易家双商圈精装房+大阁楼+大储藏室+固定车位满五,3室2厅 | 137.93平米 | 南 | 精装 | 高楼层(共6层) | 2009年 | 板楼,180万,"13,051元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107107069428.html
jinshan,海棠新村,精装修楼层好＋生活配套齐全＋满5V1+近22号线金山卫站,3室1厅 | 70.68平米 | 南 | 精装 | 中楼层(共6层) | 1988年 | 板楼,83.9万,"11,871元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107104607250.html
jinshan,御景龙庭,【御景龙庭3房，30万精装修，好楼层，诚意出售！】,3室2厅 | 91.9平米 | 南 | 精装 | 高楼层(共18层) | 2013年 | 板楼,165万,"17,955元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112037751.html
jinshan,山鑫康城,金山卫站北广场近 百联商圈 电梯房 交通便利 购物方便,3室2厅 | 134.35平米 | 南 | 毛坯 | 低楼层(共12层) | 2007年 | 板楼,190万,"14,143元/平",近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107107674324.html
jinshan,广霖大楼,22号线直达市区+电梯房+拎包住，房子里很干净，房,3室2厅 | 95.64平米 | 南 北 | 其他 | 中楼层(共17层) | 1988年 | 塔楼,110万,"11,502元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107104587035.html
jinshan,城西花苑,2009年商品房，毛坯中的白富美，诚意出售,2室2厅 | 92.31平米 | 南 | 毛坯 | 高楼层(共6层) | 2009年 | 板楼,90万,"9,750元/平",VR看装修|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107107878655.html
jinshan,金源•梧桐印象,此房手续齐全，格局好，采光好，无遮挡，出行方便,3室2厅 | 100.7平米 | 南 | 其他 | 高楼层(共11层) | 2023年 | 板楼,200万,"19,861元/平",VR看装修,https://sh.lianjia.com/ershoufang/107113315965.html
